issue_id,survey_id,question_id,issue_type,severity,description,action
ri_c4933d456180,tally_mY0xx0,q_c4933d456180,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_1bb56d0425c8,tally_mY0xx0,q_1bb56d0425c8,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_d11623711862,tally_mY0xx0,q_d11623711862,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_4f3ca68038f6,tally_mY0xx0,q_4f3ca68038f6,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_5c1b6680a0be,tally_mY0xx0,q_5c1b6680a0be,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_c83628d0f030,tally_mY0xx0,q_c83628d0f030,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_0b282e68f169,tally_mY0xx0,q_0b282e68f169,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_34b63a89664e,tally_mY0xx0,q_34b63a89664e,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_7cee6fceed4f,tally_mY0xx0,q_7cee6fceed4f,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_6ac8b56877e2,tally_3j7rV9,q_6ac8b56877e2,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_178dde898aac,tally_n9o2V4,q_178dde898aac,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_a20e544c9b6c,tally_n9o2V4,q_a20e544c9b6c,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_3a524ff76ebc,tally_mOP1vk,q_3a524ff76ebc,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_71077dadd627,tally_mOP1vk,q_71077dadd627,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_786a7af7d14a,tally_mOP1vk,q_786a7af7d14a,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_9ab316ab7cc2,tally_mOP1vk,q_9ab316ab7cc2,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_e8bdc74d47a9,tally_mOP1vk,q_e8bdc74d47a9,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_bdae5809393f,tally_mOP1vk,q_bdae5809393f,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_c3a622300110,tally_mOP1vk,q_c3a622300110,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_4fb3782a6c65,tally_mOP1vk,q_4fb3782a6c65,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_12f8fea5307d,tally_mOP1vk,q_12f8fea5307d,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_a9b5385dd001,tally_mOP1vk,q_a9b5385dd001,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_ac76542b1694,tally_mOP1vk,q_ac76542b1694,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_941df3544c5c,tally_mOP1vk,q_941df3544c5c,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_c54c0028a7b6,tally_mOP1vk,q_c54c0028a7b6,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_ff3864bdc01f,tally_mOP1vk,q_ff3864bdc01f,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_a3984e3a6519,tally_mOP1vk,q_a3984e3a6519,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_a03aad29eef1,tally_3jkA86,q_a03aad29eef1,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_efd0400aa062,tally_3jkA86,q_efd0400aa062,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_cd9d23d3b95c,tally_wok6Nb,q_cd9d23d3b95c,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_3a50dcb4c62f,tally_wok6Nb,q_3a50dcb4c62f,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_cafb3a39345b,tally_wok6Nb,q_cafb3a39345b,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_2b4fcf13acb4,tally_wok6Nb,q_2b4fcf13acb4,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_7f7172c483c7,tally_wok6Nb,q_7f7172c483c7,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_7d5727df8b1f,tally_xXdNZJ,q_7d5727df8b1f,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_8ed6ee7cff0d,tally_xXdNZJ,q_8ed6ee7cff0d,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_02cd6f9f5219,tally_xXdNZJ,q_02cd6f9f5219,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_b2f4d850f4dc,tally_xXdNZJ,q_b2f4d850f4dc,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_ae8ac33601c6,tally_xXdNZJ,q_ae8ac33601c6,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_b48445681deb,tally_xXdNZJ,q_b48445681deb,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_9eca945543b6,tally_xXdNZJ,q_9eca945543b6,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_e2b129c01c0d,tally_xXdNZJ,q_e2b129c01c0d,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_8bd7ce0b9cc2,tally_xXdNZJ,q_8bd7ce0b9cc2,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_3c738b637834,tally_w7KMxA,q_3c738b637834,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_a349fefcb41a,tally_w7KMxA,q_a349fefcb41a,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_88d37afd9b47,tally_mV81Wj,q_88d37afd9b47,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_161f180981c3,tally_mV81Wj,q_161f180981c3,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_ff447b44b602,tally_wQYN7k,q_ff447b44b602,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_d51b97281dad,tally_wQYN7k,q_d51b97281dad,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_fe9dff7be613,tally_wQYN7k,q_fe9dff7be613,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_2d7c742db363,tally_wQYN7k,q_2d7c742db363,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_9f64c0a40a63,tally_wQYN7k,q_9f64c0a40a63,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_8ccc0e115e8d,tally_wQYN7k,q_8ccc0e115e8d,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_6bfa1adc09df,tally_wQYN7k,q_6bfa1adc09df,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_9ba8c0e30eb1,tally_wQYN7k,q_9ba8c0e30eb1,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
